what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643199933819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643199935564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643199947918
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1643200019465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200025340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200028263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200031515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200085794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1643200123517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1643200156982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200162485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200162664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200162706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200165703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200171305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200184660
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1643200187404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200187805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200195329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200196065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200236225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200242490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200246639
error,log,,,"Unable to validate connection settings.",1643200252819
error,log,,,"Unable to validate connection settings.",1643200252828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200252897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200258990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1643200265564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200268252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200269688
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1643200269964
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1643200270416
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1643200270416
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1643200270416
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1643200270416
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1643200270416
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1643200270416
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1643200270416
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1643200270416
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1643200270416
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1643200270434
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1643200270434
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1643200270436
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1643200270453
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1643200295760
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1643200295760
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1643200295766
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1643200295767
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1643200295769
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1643200295770
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1643200295772
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1643200295773
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1643200295773
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1643200295773
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1643200295773
