what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516031692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516056553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1648516056564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1648516056564
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1648516057398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516058359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516110570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516114288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516327490
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1648516327569
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648516329888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516332706
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1648516335370
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1648516342160
started,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1648516346366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516346585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516347924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516356151
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1648516356166
opened,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648516358399
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1648516358557
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1648516358565
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648516378396
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1648516378417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516382187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516385203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648516387339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518192190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518196268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518197336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518199532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518202292
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1648518202311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518204949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518206014
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1648518206017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518209070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518210492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518214977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518216751
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1648518217091
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648518219215
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1648518219454
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648518223058
activated,view,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1648518224729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648519058865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648519058900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648519060093
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1648519060179
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1648519060250
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1648519060612
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1648519060612
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.0.177,"com.altera.debug.cdi.gdb.plugin",1648519060612
stopped,bundle,com.altera.sbtgui.launch,12.1.0.177,"com.altera.sbtgui.launch",1648519061624
stopped,bundle,com.altera.sbtgui.ui,12.1.0.177,"com.altera.sbtgui.ui",1648519061625
stopped,bundle,com.altera.sbtgui.project,12.1.0.177,"com.altera.sbtgui.project",1648519061625
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1648519061625
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1648519061625
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1648519061625
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1648519061627
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1648519061627
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1648519061627
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1648519061635
